File below(listA) below(listI) below(treeA) below(treeI) below(regexA) below(regexI) below(treeOA) below(treeOI) below(regexOA) below(regexOI) above(listA) above(listI) above(treeA) above(treeI) above(regexA) above(regexI) above(treeOA) above(treeOI) above(regexOA) above(regexOI)
set_131_sites_2_iterations_100_result.csv 0 0 96 0 0 0 100 100 0 0 100 100 4 4 100 100 0 0 100 100
set_131_sites_2_iterations_1000_result.csv 0 0 335 0 0 7 0 0 0 0 1000 1000 665 3 1000 987 1000 1 1000 1000
set_131_sites_3_iterations_10_result.csv 10 10 9 0 8 7 9 0 10 10 0 0 1 0 2 2 1 0 0 0
set_131_sites_3_iterations_100_result.csv 98 98 99 0 93 93 98 0 100 100 2 2 1 0 7 7 2 0 0 0
set_131_sites_3_iterations_1000_result.csv 1000 1000 993 990 1000 1000 996 995 1000 1000 0 0 4 9 0 0 2 4 0 0
set_131_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_131_sites_5_iterations_100_result.csv 100 100 99 0 99 88 97 0 100 80 0 0 0 1 1 12 2 3 0 20
set_131_sites_5_iterations_1000_result.csv 997 952 912 824 998 972 973 0 976 953 3 41 88 79 2 28 27 27 24 47
set_131_sites_10_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 0 0 0 0 0 0 0
set_131_sites_10_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 23 0 0 0 0 0 0
set_131_sites_10_iterations_1000_result.csv 1000 1000 995 0 1000 1000 997 0 1000 1000 0 0 5 5 0 0 3 15 0 0
set_131_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_131_sites_20_iterations_100_result.csv 0 0 0 0 0 0 91 0 0 0 100 100 100 3 100 100 9 0 100 100
set_131_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 15 1000 1000 1000 21 1000 1000
set_131_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_131_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_131_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_131_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_131_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_131_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_132_sites_1_iterations_10_result.csv 0 0 9 10 0 0 0 0 0 0 10 10 1 0 10 10 10 0 10 10
set_132_sites_1_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_132_sites_1_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 0 1000 1000
set_132_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_132_sites_2_iterations_100_result.csv 0 0 96 96 0 0 99 0 0 0 100 100 4 3 100 100 1 1 100 100
set_132_sites_2_iterations_1000_result.csv 0 0 335 0 0 0 722 0 0 0 1000 1000 665 4 1000 1000 278 6 1000 1000
set_132_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_132_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 0 100 100
set_132_sites_3_iterations_1000_result.csv 0 0 0 991 0 0 0 0 0 1000 1000 1000 1000 8 1000 1000 1000 0 1000 0
set_132_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 1 10 10
set_132_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 3 100 100 100 6 100 100
set_132_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 29 1000 1000 1000 27 1000 1000
set_132_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 10 10 10
set_132_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_132_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_132_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_132_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_132_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_132_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_132_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_132_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_132_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_132_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_132_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_133_sites_1_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_133_sites_1_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_133_sites_1_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 998 1000 1000 0 0 0 0 0 0 0 2 0 0
set_133_sites_2_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_133_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_133_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 999 1000 1000 0 0 0 0 0 0 0 1 0 0
set_133_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_133_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_133_sites_3_iterations_1000_result.csv 0 0 0 994 0 0 0 0 0 0 1000 1000 1000 5 1000 1000 1000 3 1000 1000
set_133_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_133_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 2 100 100
set_133_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 66 1000 1000 1000 5 1000 1000
set_133_sites_10_iterations_10_result.csv 0 0 0 9 0 0 0 0 0 0 10 10 10 0 10 10 10 2 10 10
set_133_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 61 100 100
set_133_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 89 1000 1000 1000 52 1000 1000
set_133_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_133_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_133_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_133_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_133_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_133_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_133_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_133_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_133_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_134_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_134_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 992 1000 1000 0 0 0 1 0 0 0 7 0 0
set_134_sites_2_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 99 100 100 0 0 0 0 0 0 0 1 0 0
set_134_sites_2_iterations_1000_result.csv 1000 1000 1000 998 1000 1000 1000 989 1000 1000 0 0 0 2 0 0 0 11 0 0
set_134_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_3_iterations_100_result.csv 100 100 100 96 100 100 100 99 100 100 0 0 0 0 0 0 0 0 0 0
set_134_sites_3_iterations_1000_result.csv 1000 1000 1000 998 1000 1000 1000 999 1000 1000 0 0 0 0 0 0 0 0 0 0
set_134_sites_5_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_5_iterations_100_result.csv 100 100 100 94 100 100 100 100 100 100 0 0 0 2 0 0 0 0 0 0
set_134_sites_5_iterations_1000_result.csv 1000 1000 1000 922 1000 1000 1000 988 1000 1000 0 0 0 6 0 0 0 1 0 0
set_134_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_134_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_134_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_134_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 100 100 100
set_134_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_134_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_134_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_134_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_134_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_134_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_134_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_135_sites_1_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 1 0 0 0 8 0 0
set_135_sites_1_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 1 0 0 0 0 0 0
set_135_sites_1_iterations_1000_result.csv 1000 1000 1000 0 1000 1000 1000 0 1000 1000 0 0 0 2 0 0 0 2 0 0
set_135_sites_2_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 1 0 0 0 0 0 0
set_135_sites_2_iterations_100_result.csv 100 15 100 99 100 100 100 0 100 100 0 71 0 0 0 0 0 0 0 0
set_135_sites_2_iterations_1000_result.csv 1000 997 999 0 1000 999 1000 0 1000 1000 0 2 1 1 0 1 0 1 0 0
set_135_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 1 10 10
set_135_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 7 100 100 100 2 100 100
set_135_sites_3_iterations_1000_result.csv 1000 1000 996 995 1000 998 992 992 1000 1000 0 0 4 4 0 1 8 8 0 0
set_135_sites_5_iterations_10_result.csv 0 5 8 8 0 0 8 8 0 0 10 2 2 0 10 10 2 2 10 10
set_135_sites_5_iterations_100_result.csv 0 55 98 98 0 6 99 99 0 0 100 34 2 0 100 94 1 0 100 100
set_135_sites_5_iterations_1000_result.csv 0 647 944 944 0 1 978 968 0 0 1000 288 32 12 1000 999 22 7 1000 1000
set_135_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_135_sites_10_iterations_100_result.csv 100 100 99 88 100 100 100 100 100 100 0 0 1 2 0 0 0 0 0 0
set_135_sites_10_iterations_1000_result.csv 1000 1000 996 985 1000 1000 999 988 1000 1000 0 0 4 4 0 0 1 1 0 0
set_135_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_135_sites_20_iterations_100_result.csv 0 0 71 54 0 0 91 90 0 14 100 100 27 4 100 100 9 4 100 86
set_135_sites_20_iterations_1000_result.csv 0 0 988 948 0 0 990 949 0 0 1000 1000 12 7 1000 1000 10 4 1000 1000
set_135_sites_30_iterations_10_result.csv 0 0 0 8 0 0 0 0 0 0 10 10 10 0 10 10 10 1 10 10
set_135_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 14 100 100 100 13 100 100
set_135_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_135_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_135_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_135_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_136_sites_1_iterations_10_result.csv 10 10 9 9 10 9 10 1 0 0 0 0 0 0 0 0 0 0 10 10
set_136_sites_1_iterations_100_result.csv 29 0 99 19 0 0 16 16 100 100 71 71 1 1 100 100 0 0 0 0
set_136_sites_1_iterations_1000_result.csv 819 657 0 0 567 559 891 93 323 323 181 126 107 6 419 419 109 7 677 675
set_136_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_136_sites_2_iterations_100_result.csv 0 0 46 100 0 0 0 0 0 99 100 100 1 0 100 100 100 0 100 1
set_136_sites_2_iterations_1000_result.csv 0 0 0 0 0 0 0 999 0 0 1000 1000 1000 16 1000 1000 524 0 1000 1000
set_136_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_136_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 2 100 100
set_136_sites_3_iterations_1000_result.csv 0 0 0 991 0 0 0 0 0 0 1000 1000 1000 8 1000 1000 1000 0 1000 1000
set_136_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_136_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 30 100 100 100 1 100 100
set_136_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 45 1000 1000 1000 3 1000 1000
set_136_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_136_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_136_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_136_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_136_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_136_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_136_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_136_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_136_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_136_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_136_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_136_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_137_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 1 0 0 0 0 0 0
set_137_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_137_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 999 1000 1000 0 0 0 0 0 0 0 1 0 0
set_137_sites_2_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_137_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_137_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_137_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_137_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_137_sites_3_iterations_1000_result.csv 0 0 0 1000 0 0 0 1000 0 0 1000 1000 1000 0 1000 1000 1000 0 1000 1000
set_137_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_137_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 4 100 100 100 0 100 100
set_137_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1 1000 1000 1000 4 1000 1000
set_137_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 10 10 10
set_137_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_137_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_137_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_137_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_137_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_137_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_137_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_137_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_137_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_137_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_137_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_138_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_138_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 23 100 100 0 0 0 0 0 0 0 0 0 0
set_138_sites_1_iterations_1000_result.csv 1000 1000 1000 216 1000 1000 993 992 1000 1000 0 0 0 1 0 0 5 7 0 0
set_138_sites_2_iterations_10_result.csv 10 10 10 2 10 10 10 1 10 10 0 0 0 1 0 0 0 0 0 0
set_138_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_138_sites_2_iterations_1000_result.csv 1000 1000 1000 986 1000 1000 1000 998 1000 1000 0 0 0 7 0 0 0 0 0 0
set_138_sites_3_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_138_sites_3_iterations_100_result.csv 100 100 100 98 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_138_sites_3_iterations_1000_result.csv 1000 1000 1000 998 1000 1000 1000 998 1000 1000 0 0 0 0 0 0 0 0 0 0
set_138_sites_5_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_138_sites_5_iterations_100_result.csv 100 100 100 95 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_138_sites_5_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 997 1000 1000 0 0 0 0 0 0 0 0 0 0
set_138_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_138_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_138_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_138_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_138_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 7 100 100 100 100 100 100
set_138_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_138_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_138_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_138_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_138_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_138_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_138_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_139_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 3 10 10 0 0 0 1 0 0 0 0 0 0
set_139_sites_1_iterations_100_result.csv 100 100 100 26 100 100 100 23 100 100 0 0 0 1 0 0 0 0 0 0
set_139_sites_1_iterations_1000_result.csv 1000 1000 1000 172 1000 1000 1000 351 1000 1000 0 0 0 2 0 0 0 2 0 0
set_139_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 3 10 10 10 1 10 10 10 0 10 7
set_139_sites_2_iterations_100_result.csv 100 100 100 0 100 100 100 0 100 100 0 0 0 1 0 0 0 0 0 0
set_139_sites_2_iterations_1000_result.csv 1000 1000 995 0 1000 999 999 0 1000 947 0 0 5 6 0 1 1 3 0 53
set_139_sites_3_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 0 0 0 0 1 0 0 0 0 0 10
set_139_sites_3_iterations_100_result.csv 100 100 98 0 100 100 100 0 100 41 0 0 2 3 0 0 0 0 0 59
set_139_sites_3_iterations_1000_result.csv 1000 1000 999 956 1000 1000 998 992 1000 1000 0 0 1 41 0 0 2 7 0 0
set_139_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 9 10 10 0 0 0 0 0 0 0 0 0 0
set_139_sites_5_iterations_100_result.csv 100 99 99 98 100 100 95 71 100 100 0 0 1 1 0 0 5 5 0 0
set_139_sites_5_iterations_1000_result.csv 1000 999 988 968 999 996 990 966 1000 1000 0 1 12 11 1 4 10 10 0 0
set_139_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_139_sites_10_iterations_100_result.csv 100 100 96 0 100 99 100 0 100 100 0 0 4 22 0 1 0 0 0 0
set_139_sites_10_iterations_1000_result.csv 1000 1000 998 978 1000 1000 996 0 1000 1000 0 0 2 2 0 0 4 13 0 0
set_139_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_139_sites_20_iterations_100_result.csv 0 0 0 27 0 0 0 91 0 0 100 100 100 5 100 100 100 0 100 100
set_139_sites_20_iterations_1000_result.csv 0 882 0 914 0 1 0 0 0 0 1000 108 1000 14 1000 999 1000 92 1000 1000
set_139_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 1 10 10
set_139_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 12 100 100
set_139_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_139_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_139_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_139_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_140_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 6 10 10 0 0 0 1 0 0 0 0 0 0
set_140_sites_1_iterations_100_result.csv 100 100 99 39 100 100 100 40 100 100 0 0 1 1 0 0 0 0 0 0
set_140_sites_1_iterations_1000_result.csv 1000 1000 999 553 1000 1000 1000 461 1000 1000 0 0 1 1 0 0 0 2 0 0
set_140_sites_2_iterations_10_result.csv 0 0 0 0 0 10 0 0 0 0 10 10 10 1 10 0 10 0 10 10
set_140_sites_2_iterations_100_result.csv 0 0 99 99 0 0 0 0 0 0 100 100 1 0 100 100 100 1 100 100
set_140_sites_2_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 15 1000 1000 1000 56 1000 1000
set_140_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_140_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
